,date,holiday_0,holiday_1,locale,store_nbr,transferred,sales,onpromotion,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend
652,1/13/2013,1,0,0,5,0,9284.70298,0,2013,1,13,6,13,2,1,1
653,1/13/2013,1,0,0,6,0,14205.98901,0,2013,1,13,6,13,2,1,1
654,1/13/2013,1,0,0,7,0,8143.62,0,2013,1,13,6,13,2,1,1
655,1/13/2013,1,0,0,8,0,14227.95802,0,2013,1,13,6,13,2,1,1
656,1/13/2013,1,0,0,9,0,13268.357,0,2013,1,13,6,13,2,1,1
657,1/13/2013,1,0,0,10,0,4919.65,0,2013,1,13,6,13,2,1,1
658,1/13/2013,1,0,0,11,0,12111.49496,0,2013,1,13,6,13,2,1,1
659,1/13/2013,1,0,0,12,0,5472.143,0,2013,1,13,6,13,2,1,1
660,1/13/2013,1,0,0,13,0,3922.927,0,2013,1,13,6,13,2,1,1
661,1/13/2013,1,0,0,14,0,4927.328,0,2013,1,13,6,13,2,1,1
662,1/13/2013,1,0,0,15,0,4061.469,0,2013,1,13,6,13,2,1,1
663,1/13/2013,1,0,0,16,0,7229.828,0,2013,1,13,6,13,2,1,1
664,1/13/2013,1,0,0,17,0,8069.092,0,2013,1,13,6,13,2,1,1
665,1/13/2013,1,0,0,18,0,6843.665,0,2013,1,13,6,13,2,1,1
666,1/13/2013,1,0,0,19,0,4878.022,0,2013,1,13,6,13,2,1,1
667,1/13/2013,1,0,0,20,0,0,0,2013,1,13,6,13,2,1,1
668,1/13/2013,1,0,0,21,0,0,0,2013,1,13,6,13,2,1,1
669,1/13/2013,1,0,0,22,0,0,0,2013,1,13,6,13,2,1,1
670,1/13/2013,1,0,0,23,0,5227.582,0,2013,1,13,6,13,2,1,1
671,1/13/2013,1,0,0,24,0,10914.778,0,2013,1,13,6,13,2,1,1
672,1/13/2013,1,0,0,25,0,3174.203995,0,2013,1,13,6,13,2,1,1
673,1/13/2013,1,0,0,26,0,5713.734,0,2013,1,13,6,13,2,1,1
674,1/13/2013,1,0,0,27,0,9239.83101,0,2013,1,13,6,13,2,1,1
675,1/13/2013,1,0,0,28,0,7721.679,0,2013,1,13,6,13,2,1,1
676,1/13/2013,1,0,0,29,0,0,0,2013,1,13,6,13,2,1,1
677,1/13/2013,1,0,0,30,0,2932.589,0,2013,1,13,6,13,2,1,1
678,1/13/2013,1,0,0,31,0,8238.797,0,2013,1,13,6,13,2,1,1
679,1/13/2013,1,0,0,32,0,2569.807,0,2013,1,13,6,13,2,1,1
680,1/13/2013,1,0,0,33,0,6123.217,0,2013,1,13,6,13,2,1,1
681,1/13/2013,1,0,0,34,0,6559.63501,0,2013,1,13,6,13,2,1,1
682,1/13/2013,1,0,0,35,0,2249.97,0,2013,1,13,6,13,2,1,1
683,1/13/2013,1,0,0,36,0,0,0,2013,1,13,6,13,2,1,1
684,1/13/2013,1,0,0,37,0,7128.303,0,2013,1,13,6,13,2,1,1
685,1/13/2013,1,0,0,38,0,10035.788,0,2013,1,13,6,13,2,1,1
686,1/13/2013,1,0,0,39,0,7750.805,0,2013,1,13,6,13,2,1,1
687,1/13/2013,1,0,0,40,0,5254.032,0,2013,1,13,6,13,2,1,1
688,1/13/2013,1,0,0,41,0,6301.52101,0,2013,1,13,6,13,2,1,1
689,1/13/2013,1,0,0,42,0,0,0,2013,1,13,6,13,2,1,1
690,1/13/2013,1,0,0,43,0,4636.879,0,2013,1,13,6,13,2,1,1
691,1/13/2013,1,0,0,44,0,31129.35,0,2013,1,13,6,13,2,1,1
692,1/13/2013,1,0,0,45,0,27715.914,0,2013,1,13,6,13,2,1,1
693,1/13/2013,1,0,0,46,0,26003.722,0,2013,1,13,6,13,2,1,1
694,1/13/2013,1,0,0,47,0,27466.767,0,2013,1,13,6,13,2,1,1
695,1/13/2013,1,0,0,48,0,22270.36,0,2013,1,13,6,13,2,1,1
696,1/13/2013,1,0,0,49,0,15268.749,0,2013,1,13,6,13,2,1,1
697,1/13/2013,1,0,0,50,0,16617.499,0,2013,1,13,6,13,2,1,1
698,1/13/2013,1,0,0,51,0,14753.413,0,2013,1,13,6,13,2,1,1
699,1/13/2013,1,0,0,52,0,0,0,2013,1,13,6,13,2,1,1
700,1/13/2013,1,0,0,53,0,0,0,2013,1,13,6,13,2,1,1
701,1/13/2013,1,0,0,54,0,6442.847,0,2013,1,13,6,13,2,1,1
702,1/14/2013,1,0,0,1,0,5651.68501,0,2013,1,14,0,14,3,1,0
703,1/14/2013,1,0,0,2,0,5963.017,0,2013,1,14,0,14,3,1,0
704,1/14/2013,1,0,0,3,0,14202.92,0,2013,1,14,0,14,3,1,0
705,1/14/2013,1,0,0,4,0,5399.8,0,2013,1,14,0,14,3,1,0
706,1/14/2013,1,0,0,5,0,6090.491,0,2013,1,14,0,14,3,1,0
707,1/14/2013,1,0,0,6,0,7694.75,0,2013,1,14,0,14,3,1,0
708,1/14/2013,1,0,0,7,0,8020.472,0,2013,1,14,0,14,3,1,0
709,1/14/2013,1,0,0,8,0,9174.19001,0,2013,1,14,0,14,3,1,0
710,1/14/2013,1,0,0,9,0,8723.624,0,2013,1,14,0,14,3,1,0
711,1/14/2013,1,0,0,10,0,3384.093,0,2013,1,14,0,14,3,1,0
712,1/14/2013,1,0,0,11,0,8460.26003,0,2013,1,14,0,14,3,1,0
713,1/14/2013,1,0,0,12,0,3700.512,0,2013,1,14,0,14,3,1,0
714,1/14/2013,1,0,0,13,0,3755.465,0,2013,1,14,0,14,3,1,0
715,1/14/2013,1,0,0,14,0,5336.432002,0,2013,1,14,0,14,3,1,0
716,1/14/2013,1,0,0,15,0,4425.923997,0,2013,1,14,0,14,3,1,0
717,1/14/2013,1,0,0,16,0,4256.067004,0,2013,1,14,0,14,3,1,0
718,1/14/2013,1,0,0,17,0,5607.06101,0,2013,1,14,0,14,3,1,0
719,1/14/2013,1,0,0,18,0,3975.59,0,2013,1,14,0,14,3,1,0
720,1/14/2013,1,0,0,19,0,3820.142004,0,2013,1,14,0,14,3,1,0
721,1/14/2013,1,0,0,20,0,0,0,2013,1,14,0,14,3,1,0
722,1/14/2013,1,0,0,21,0,0,0,2013,1,14,0,14,3,1,0
723,1/14/2013,1,0,0,22,0,0,0,2013,1,14,0,14,3,1,0
724,1/14/2013,1,0,0,23,0,4357.227,0,2013,1,14,0,14,3,1,0
725,1/14/2013,1,0,0,24,0,8373.67298,0,2013,1,14,0,14,3,1,0
726,1/14/2013,1,0,0,25,0,3156.056,0,2013,1,14,0,14,3,1,0
727,1/14/2013,1,0,0,26,0,3506.997,0,2013,1,14,0,14,3,1,0
728,1/14/2013,1,0,0,27,0,4827.201998,0,2013,1,14,0,14,3,1,0
729,1/14/2013,1,0,0,28,0,3409.721997,0,2013,1,14,0,14,3,1,0
730,1/14/2013,1,0,0,29,0,0,0,2013,1,14,0,14,3,1,0
731,1/14/2013,1,0,0,30,0,2283.881,0,2013,1,14,0,14,3,1,0
732,1/14/2013,1,0,0,31,0,5029.744,0,2013,1,14,0,14,3,1,0
733,1/14/2013,1,0,0,32,0,2015.178998,0,2013,1,14,0,14,3,1,0
734,1/14/2013,1,0,0,33,0,4427.27201,0,2013,1,14,0,14,3,1,0
735,1/14/2013,1,0,0,34,0,5890.907,0,2013,1,14,0,14,3,1,0
736,1/14/2013,1,0,0,35,0,2109.892,0,2013,1,14,0,14,3,1,0
737,1/14/2013,1,0,0,36,0,0,0,2013,1,14,0,14,3,1,0
738,1/14/2013,1,0,0,37,0,6376.966,0,2013,1,14,0,14,3,1,0
739,1/14/2013,1,0,0,38,0,5942.527,0,2013,1,14,0,14,3,1,0
740,1/14/2013,1,0,0,39,0,5322.9,0,2013,1,14,0,14,3,1,0
741,1/14/2013,1,0,0,40,0,4145.396,0,2013,1,14,0,14,3,1,0
742,1/14/2013,1,0,0,41,0,3326.256,0,2013,1,14,0,14,3,1,0
743,1/14/2013,1,0,0,42,0,0,0,2013,1,14,0,14,3,1,0
744,1/14/2013,1,0,0,43,0,3534.178004,0,2013,1,14,0,14,3,1,0
745,1/14/2013,1,0,0,44,0,17518.412,0,2013,1,14,0,14,3,1,0
746,1/14/2013,1,0,0,45,0,13467.194,0,2013,1,14,0,14,3,1,0
747,1/14/2013,1,0,0,46,0,12345.809,0,2013,1,14,0,14,3,1,0
748,1/14/2013,1,0,0,47,0,13685.84902,0,2013,1,14,0,14,3,1,0
749,1/14/2013,1,0,0,48,0,8997.085994,0,2013,1,14,0,14,3,1,0
750,1/14/2013,1,0,0,49,0,8095.553,0,2013,1,14,0,14,3,1,0
751,1/14/2013,1,0,0,50,0,9432.88201,0,2013,1,14,0,14,3,1,0
752,1/14/2013,1,0,0,51,0,10732.842,0,2013,1,14,0,14,3,1,0
753,1/14/2013,1,0,0,52,0,0,0,2013,1,14,0,14,3,1,0
754,1/14/2013,1,0,0,53,0,0,0,2013,1,14,0,14,3,1,0
755,1/14/2013,1,0,0,54,0,3394.265,0,2013,1,14,0,14,3,1,0
756,1/15/2013,1,0,0,1,0,5204.174,0,2013,1,15,1,15,3,1,0
757,1/15/2013,1,0,0,2,0,5841.515,0,2013,1,15,1,15,3,1,0
758,1/15/2013,1,0,0,3,0,13860.338,0,2013,1,15,1,15,3,1,0
759,1/15/2013,1,0,0,4,0,6089.669001,0,2013,1,15,1,15,3,1,0
760,1/15/2013,1,0,0,5,0,6209.218,0,2013,1,15,1,15,3,1,0
761,1/15/2013,1,0,0,6,0,7587.932005,0,2013,1,15,1,15,3,1,0
762,1/15/2013,1,0,0,7,0,7888.646,0,2013,1,15,1,15,3,1,0
763,1/15/2013,1,0,0,8,0,8567.558,0,2013,1,15,1,15,3,1,0
764,1/15/2013,1,0,0,9,0,8599.90498,0,2013,1,15,1,15,3,1,0
765,1/15/2013,1,0,0,10,0,3848.84102,0,2013,1,15,1,15,3,1,0
766,1/15/2013,1,0,0,11,0,9064.25597,0,2013,1,15,1,15,3,1,0
767,1/15/2013,1,0,0,12,0,3999.869,0,2013,1,15,1,15,3,1,0
768,1/15/2013,1,0,0,13,0,3769.515,0,2013,1,15,1,15,3,1,0
769,1/15/2013,1,0,0,14,0,4770.311,0,2013,1,15,1,15,3,1,0
770,1/15/2013,1,0,0,15,0,3736.047005,0,2013,1,15,1,15,3,1,0
771,1/15/2013,1,0,0,16,0,4684.52,0,2013,1,15,1,15,3,1,0
772,1/15/2013,1,0,0,17,0,5240.76401,0,2013,1,15,1,15,3,1,0
773,1/15/2013,1,0,0,18,0,4686.08,0,2013,1,15,1,15,3,1,0
774,1/15/2013,1,0,0,19,0,3106.69,0,2013,1,15,1,15,3,1,0
775,1/15/2013,1,0,0,20,0,0,0,2013,1,15,1,15,3,1,0
776,1/15/2013,1,0,0,21,0,0,0,2013,1,15,1,15,3,1,0
777,1/15/2013,1,0,0,22,0,0,0,2013,1,15,1,15,3,1,0
778,1/15/2013,1,0,0,23,0,10066.204,0,2013,1,15,1,15,3,1,0
779,1/15/2013,1,0,0,24,0,8755.13,0,2013,1,15,1,15,3,1,0
780,1/15/2013,1,0,0,25,0,3005.576,0,2013,1,15,1,15,3,1,0
781,1/15/2013,1,0,0,26,0,3794.024996,0,2013,1,15,1,15,3,1,0
782,1/15/2013,1,0,0,27,0,4514.514,0,2013,1,15,1,15,3,1,0
783,1/15/2013,1,0,0,28,0,4008.027004,0,2013,1,15,1,15,3,1,0
784,1/15/2013,1,0,0,29,0,0,0,2013,1,15,1,15,3,1,0
785,1/15/2013,1,0,0,30,0,2787.05,0,2013,1,15,1,15,3,1,0
786,1/15/2013,1,0,0,31,0,5492.106,0,2013,1,15,1,15,3,1,0
787,1/15/2013,1,0,0,32,0,2097.696,0,2013,1,15,1,15,3,1,0
788,1/15/2013,1,0,0,33,0,4646.010004,0,2013,1,15,1,15,3,1,0
789,1/15/2013,1,0,0,34,0,5890.276,0,2013,1,15,1,15,3,1,0
790,1/15/2013,1,0,0,35,0,2539.786,0,2013,1,15,1,15,3,1,0
791,1/15/2013,1,0,0,36,0,0,0,2013,1,15,1,15,3,1,0
792,1/15/2013,1,0,0,37,0,7696.86301,0,2013,1,15,1,15,3,1,0
793,1/15/2013,1,0,0,38,0,5056.758,0,2013,1,15,1,15,3,1,0
794,1/15/2013,1,0,0,39,0,5418.598,0,2013,1,15,1,15,3,1,0
795,1/15/2013,1,0,0,40,0,4590.991,0,2013,1,15,1,15,3,1,0
796,1/15/2013,1,0,0,41,0,3116.790006,0,2013,1,15,1,15,3,1,0
797,1/15/2013,1,0,0,42,0,0,0,2013,1,15,1,15,3,1,0
798,1/15/2013,1,0,0,43,0,3689.284,0,2013,1,15,1,15,3,1,0
799,1/15/2013,1,0,0,44,0,15761.721,0,2013,1,15,1,15,3,1,0
800,1/15/2013,1,0,0,45,0,13640.937,0,2013,1,15,1,15,3,1,0
801,1/15/2013,1,0,0,46,0,11744.59401,0,2013,1,15,1,15,3,1,0
802,1/15/2013,1,0,0,47,0,14380.484,0,2013,1,15,1,15,3,1,0
803,1/15/2013,1,0,0,48,0,9573.603,0,2013,1,15,1,15,3,1,0
804,1/15/2013,1,0,0,49,0,7533.966,0,2013,1,15,1,15,3,1,0
805,1/15/2013,1,0,0,50,0,8698.28995,0,2013,1,15,1,15,3,1,0
806,1/15/2013,1,0,0,51,0,10648.97398,0,2013,1,15,1,15,3,1,0
807,1/15/2013,1,0,0,52,0,0,0,2013,1,15,1,15,3,1,0
808,1/15/2013,1,0,0,53,0,0,0,2013,1,15,1,15,3,1,0
809,1/15/2013,1,0,0,54,0,3225.449003,0,2013,1,15,1,15,3,1,0
810,1/16/2013,1,0,0,1,0,6733.596002,0,2013,1,16,2,16,3,1,0
811,1/16/2013,1,0,0,2,0,7145.498,0,2013,1,16,2,16,3,1,0
812,1/16/2013,1,0,0,3,0,16888.118,0,2013,1,16,2,16,3,1,0
813,1/16/2013,1,0,0,4,0,7106.776,0,2013,1,16,2,16,3,1,0
814,1/16/2013,1,0,0,5,0,6821.91198,0,2013,1,16,2,16,3,1,0
815,1/16/2013,1,0,0,6,0,9183.523,0,2013,1,16,2,16,3,1,0
816,1/16/2013,1,0,0,7,0,8314.345,0,2013,1,16,2,16,3,1,0
817,1/16/2013,1,0,0,8,0,10511.751,0,2013,1,16,2,16,3,1,0
818,1/16/2013,1,0,0,9,0,7858.054,0,2013,1,16,2,16,3,1,0
819,1/16/2013,1,0,0,10,0,3090.116,0,2013,1,16,2,16,3,1,0
820,1/16/2013,1,0,0,11,0,8349.785,0,2013,1,16,2,16,3,1,0
821,1/16/2013,1,0,0,12,0,3215.464,0,2013,1,16,2,16,3,1,0
822,1/16/2013,1,0,0,13,0,3089.911,0,2013,1,16,2,16,3,1,0
823,1/16/2013,1,0,0,14,0,4254.095,0,2013,1,16,2,16,3,1,0
824,1/16/2013,1,0,0,15,0,4319.945,0,2013,1,16,2,16,3,1,0
825,1/16/2013,1,0,0,16,0,3356.067,0,2013,1,16,2,16,3,1,0
826,1/16/2013,1,0,0,17,0,4666.534,0,2013,1,16,2,16,3,1,0
827,1/16/2013,1,0,0,18,0,4222.622,0,2013,1,16,2,16,3,1,0
828,1/16/2013,1,0,0,19,0,3307.452,0,2013,1,16,2,16,3,1,0
829,1/16/2013,1,0,0,20,0,0,0,2013,1,16,2,16,3,1,0
830,1/16/2013,1,0,0,21,0,0,0,2013,1,16,2,16,3,1,0
831,1/16/2013,1,0,0,22,0,0,0,2013,1,16,2,16,3,1,0
832,1/16/2013,1,0,0,23,0,4582.55099,0,2013,1,16,2,16,3,1,0
833,1/16/2013,1,0,0,24,0,10363.573,0,2013,1,16,2,16,3,1,0
834,1/16/2013,1,0,0,25,0,3854.7,0,2013,1,16,2,16,3,1,0
835,1/16/2013,1,0,0,26,0,3580.056,0,2013,1,16,2,16,3,1,0
836,1/16/2013,1,0,0,27,0,5210.396,0,2013,1,16,2,16,3,1,0
837,1/16/2013,1,0,0,28,0,3646.359,0,2013,1,16,2,16,3,1,0
838,1/16/2013,1,0,0,29,0,0,0,2013,1,16,2,16,3,1,0
839,1/16/2013,1,0,0,30,0,2086.946,0,2013,1,16,2,16,3,1,0
840,1/16/2013,1,0,0,31,0,4025.658004,0,2013,1,16,2,16,3,1,0
841,1/16/2013,1,0,0,32,0,1832.261,0,2013,1,16,2,16,3,1,0
842,1/16/2013,1,0,0,33,0,4688.104999,0,2013,1,16,2,16,3,1,0
843,1/16/2013,1,0,0,34,0,5774.602,0,2013,1,16,2,16,3,1,0
844,1/16/2013,1,0,0,35,0,2168.956001,0,2013,1,16,2,16,3,1,0
845,1/16/2013,1,0,0,36,0,0,0,2013,1,16,2,16,3,1,0
846,1/16/2013,1,0,0,37,0,8429.867995,0,2013,1,16,2,16,3,1,0
847,1/16/2013,1,0,0,38,0,5681.722,0,2013,1,16,2,16,3,1,0
848,1/16/2013,1,0,0,39,0,4554.361002,0,2013,1,16,2,16,3,1,0
849,1/16/2013,1,0,0,40,0,3856.578998,0,2013,1,16,2,16,3,1,0
850,1/16/2013,1,0,0,41,0,3132.384,0,2013,1,16,2,16,3,1,0
851,1/16/2013,1,0,0,42,0,0,0,2013,1,16,2,16,3,1,0
852,1/16/2013,1,0,0,43,0,3415.579,0,2013,1,16,2,16,3,1,0
853,1/16/2013,1,0,0,44,0,21994.873,0,2013,1,16,2,16,3,1,0
854,1/16/2013,1,0,0,45,0,16801.528,0,2013,1,16,2,16,3,1,0
855,1/16/2013,1,0,0,46,0,13205.68498,0,2013,1,16,2,16,3,1,0
856,1/16/2013,1,0,0,47,0,16137.23,0,2013,1,16,2,16,3,1,0
857,1/16/2013,1,0,0,48,0,9480.698995,0,2013,1,16,2,16,3,1,0
858,1/16/2013,1,0,0,49,0,10288.212,0,2013,1,16,2,16,3,1,0
859,1/16/2013,1,0,0,50,0,10889.741,0,2013,1,16,2,16,3,1,0
860,1/16/2013,1,0,0,51,0,13738.811,0,2013,1,16,2,16,3,1,0
861,1/16/2013,1,0,0,52,0,0,0,2013,1,16,2,16,3,1,0
862,1/16/2013,1,0,0,53,0,0,0,2013,1,16,2,16,3,1,0
863,1/16/2013,1,0,0,54,0,2490.915,0,2013,1,16,2,16,3,1,0
864,1/17/2013,1,0,0,1,0,4942.474,0,2013,1,17,3,17,3,1,0
865,1/17/2013,1,0,0,2,0,5706.20102,0,2013,1,17,3,17,3,1,0
866,1/17/2013,1,0,0,3,0,12990.799,0,2013,1,17,3,17,3,1,0
867,1/17/2013,1,0,0,4,0,5024.425,0,2013,1,17,3,17,3,1,0
868,1/17/2013,1,0,0,5,0,5739.371,0,2013,1,17,3,17,3,1,0
869,1/17/2013,1,0,0,6,0,6800.054,0,2013,1,17,3,17,3,1,0
870,1/17/2013,1,0,0,7,0,6822.315,0,2013,1,17,3,17,3,1,0
871,1/17/2013,1,0,0,8,0,8372.51901,0,2013,1,17,3,17,3,1,0
872,1/17/2013,1,0,0,9,0,7030.043,0,2013,1,17,3,17,3,1,0
873,1/17/2013,1,0,0,10,0,2878.127,0,2013,1,17,3,17,3,1,0
874,1/17/2013,1,0,0,11,0,8179.532,0,2013,1,17,3,17,3,1,0
875,1/17/2013,1,0,0,12,0,3499.295,0,2013,1,17,3,17,3,1,0
876,1/17/2013,1,0,0,13,0,2976.131,0,2013,1,17,3,17,3,1,0
877,1/17/2013,1,0,0,14,0,3936.944,0,2013,1,17,3,17,3,1,0
878,1/17/2013,1,0,0,15,0,3785.211,0,2013,1,17,3,17,3,1,0
879,1/17/2013,1,0,0,16,0,3791.625996,0,2013,1,17,3,17,3,1,0
880,1/17/2013,1,0,0,17,0,4434.525,0,2013,1,17,3,17,3,1,0
881,1/17/2013,1,0,0,18,0,4176.618,0,2013,1,17,3,17,3,1,0
882,1/17/2013,1,0,0,19,0,3072.527996,0,2013,1,17,3,17,3,1,0
883,1/17/2013,1,0,0,20,0,0,0,2013,1,17,3,17,3,1,0
884,1/17/2013,1,0,0,21,0,0,0,2013,1,17,3,17,3,1,0
885,1/17/2013,1,0,0,22,0,0,0,2013,1,17,3,17,3,1,0
886,1/17/2013,1,0,0,23,0,3871.628,0,2013,1,17,3,17,3,1,0
887,1/17/2013,1,0,0,24,0,9992.217,0,2013,1,17,3,17,3,1,0
888,1/17/2013,1,0,0,25,0,2616.904,0,2013,1,17,3,17,3,1,0
889,1/17/2013,1,0,0,26,0,4072.082,0,2013,1,17,3,17,3,1,0
890,1/17/2013,1,0,0,27,0,4310.253,0,2013,1,17,3,17,3,1,0
891,1/17/2013,1,0,0,28,0,3680.455,0,2013,1,17,3,17,3,1,0
892,1/17/2013,1,0,0,29,0,0,0,2013,1,17,3,17,3,1,0
893,1/17/2013,1,0,0,30,0,2412.867,0,2013,1,17,3,17,3,1,0
894,1/17/2013,1,0,0,31,0,4589.045,0,2013,1,17,3,17,3,1,0
895,1/17/2013,1,0,0,32,0,2225.467,0,2013,1,17,3,17,3,1,0
896,1/17/2013,1,0,0,33,0,4097.794,0,2013,1,17,3,17,3,1,0
897,1/17/2013,1,0,0,34,0,6387.03,0,2013,1,17,3,17,3,1,0
898,1/17/2013,1,0,0,35,0,1909.577,0,2013,1,17,3,17,3,1,0
899,1/17/2013,1,0,0,36,0,0,0,2013,1,17,3,17,3,1,0
900,1/17/2013,1,0,0,37,0,5752.584001,0,2013,1,17,3,17,3,1,0
901,1/17/2013,1,0,0,38,0,4979.514994,0,2013,1,17,3,17,3,1,0
902,1/17/2013,1,0,0,39,0,4957.036,0,2013,1,17,3,17,3,1,0
903,1/17/2013,1,0,0,40,0,3309.084999,0,2013,1,17,3,17,3,1,0
904,1/17/2013,1,0,0,41,0,3228.48,0,2013,1,17,3,17,3,1,0
905,1/17/2013,1,0,0,42,0,0,0,2013,1,17,3,17,3,1,0
906,1/17/2013,1,0,0,43,0,3431.708,0,2013,1,17,3,17,3,1,0
907,1/17/2013,1,0,0,44,0,14999.145,0,2013,1,17,3,17,3,1,0
908,1/17/2013,1,0,0,45,0,13044.089,0,2013,1,17,3,17,3,1,0
909,1/17/2013,1,0,0,46,0,10424.633,0,2013,1,17,3,17,3,1,0
910,1/17/2013,1,0,0,47,0,12572.42898,0,2013,1,17,3,17,3,1,0
911,1/17/2013,1,0,0,48,0,8639.745,0,2013,1,17,3,17,3,1,0
912,1/17/2013,1,0,0,49,0,6989.17698,0,2013,1,17,3,17,3,1,0
913,1/17/2013,1,0,0,50,0,8389.745,0,2013,1,17,3,17,3,1,0
914,1/17/2013,1,0,0,51,0,9776.874,0,2013,1,17,3,17,3,1,0
915,1/17/2013,1,0,0,52,0,0,0,2013,1,17,3,17,3,1,0
916,1/17/2013,1,0,0,53,0,0,0,2013,1,17,3,17,3,1,0
917,1/17/2013,1,0,0,54,0,2680.214,0,2013,1,17,3,17,3,1,0
918,1/18/2013,1,0,0,1,0,5923.124001,0,2013,1,18,4,18,3,1,0
919,1/18/2013,1,0,0,2,0,7439.493,0,2013,1,18,4,18,3,1,0
920,1/18/2013,1,0,0,3,0,15057.814,0,2013,1,18,4,18,3,1,0
921,1/18/2013,1,0,0,4,0,6419.261,0,2013,1,18,4,18,3,1,0
922,1/18/2013,1,0,0,5,0,5656.092,0,2013,1,18,4,18,3,1,0
923,1/18/2013,1,0,0,6,0,6984.24898,0,2013,1,18,4,18,3,1,0
924,1/18/2013,1,0,0,7,0,8593.85,0,2013,1,18,4,18,3,1,0
925,1/18/2013,1,0,0,8,0,10153.301,0,2013,1,18,4,18,3,1,0
926,1/18/2013,1,0,0,9,0,6157.97599,0,2013,1,18,4,18,3,1,0
927,1/18/2013,1,0,0,10,0,2666.408,0,2013,1,18,4,18,3,1,0
928,1/18/2013,1,0,0,11,0,8592.00699,0,2013,1,18,4,18,3,1,0
929,1/18/2013,1,0,0,12,0,3758.635,0,2013,1,18,4,18,3,1,0
930,1/18/2013,1,0,0,13,0,3251.225,0,2013,1,18,4,18,3,1,0
931,1/18/2013,1,0,0,14,0,4178.770998,0,2013,1,18,4,18,3,1,0
932,1/18/2013,1,0,0,15,0,3339.834001,0,2013,1,18,4,18,3,1,0
933,1/18/2013,1,0,0,16,0,3554.046,0,2013,1,18,4,18,3,1,0
934,1/18/2013,1,0,0,17,0,5285.722,0,2013,1,18,4,18,3,1,0
935,1/18/2013,1,0,0,18,0,3412.143,0,2013,1,18,4,18,3,1,0
936,1/18/2013,1,0,0,19,0,3335.402,0,2013,1,18,4,18,3,1,0
937,1/18/2013,1,0,0,20,0,0,0,2013,1,18,4,18,3,1,0
938,1/18/2013,1,0,0,21,0,0,0,2013,1,18,4,18,3,1,0
939,1/18/2013,1,0,0,22,0,0,0,2013,1,18,4,18,3,1,0
940,1/18/2013,1,0,0,23,0,3658.67001,0,2013,1,18,4,18,3,1,0
941,1/18/2013,1,0,0,24,0,10083.15,0,2013,1,18,4,18,3,1,0
942,1/18/2013,1,0,0,25,0,5695.54602,0,2013,1,18,4,18,3,1,0
943,1/18/2013,1,0,0,26,0,3239.835,0,2013,1,18,4,18,3,1,0
944,1/18/2013,1,0,0,27,0,4261.035,0,2013,1,18,4,18,3,1,0
945,1/18/2013,1,0,0,28,0,3103.998,0,2013,1,18,4,18,3,1,0
946,1/18/2013,1,0,0,29,0,0,0,2013,1,18,4,18,3,1,0
947,1/18/2013,1,0,0,30,0,2196.395,0,2013,1,18,4,18,3,1,0
948,1/18/2013,1,0,0,31,0,4163.022998,0,2013,1,18,4,18,3,1,0
949,1/18/2013,1,0,0,32,0,2181.531,0,2013,1,18,4,18,3,1,0
950,1/18/2013,1,0,0,33,0,2839.087,0,2013,1,18,4,18,3,1,0
951,1/18/2013,1,0,0,34,0,6365.298001,0,2013,1,18,4,18,3,1,0
952,1/18/2013,1,0,0,35,0,2030.218999,0,2013,1,18,4,18,3,1,0
953,1/18/2013,1,0,0,36,0,0,0,2013,1,18,4,18,3,1,0
954,1/18/2013,1,0,0,37,0,6975.128,0,2013,1,18,4,18,3,1,0
955,1/18/2013,1,0,0,38,0,6302.845,0,2013,1,18,4,18,3,1,0
956,1/18/2013,1,0,0,39,0,4518.464004,0,2013,1,18,4,18,3,1,0
957,1/18/2013,1,0,0,40,0,3206.848,0,2013,1,18,4,18,3,1,0
958,1/18/2013,1,0,0,41,0,3250.029,0,2013,1,18,4,18,3,1,0
959,1/18/2013,1,0,0,42,0,0,0,2013,1,18,4,18,3,1,0
960,1/18/2013,1,0,0,43,0,4190.814,0,2013,1,18,4,18,3,1,0
961,1/18/2013,1,0,0,44,0,19238.57502,0,2013,1,18,4,18,3,1,0
962,1/18/2013,1,0,0,45,0,16202.473,0,2013,1,18,4,18,3,1,0
963,1/18/2013,1,0,0,46,0,12069.49199,0,2013,1,18,4,18,3,1,0
964,1/18/2013,1,0,0,47,0,16478.937,0,2013,1,18,4,18,3,1,0
965,1/18/2013,1,0,0,48,0,9282.914996,0,2013,1,18,4,18,3,1,0
966,1/18/2013,1,0,0,49,0,8771.33501,0,2013,1,18,4,18,3,1,0
967,1/18/2013,1,0,0,50,0,8570.641,0,2013,1,18,4,18,3,1,0
968,1/18/2013,1,0,0,51,0,10604.76602,0,2013,1,18,4,18,3,1,0
969,1/18/2013,1,0,0,52,0,0,0,2013,1,18,4,18,3,1,0
970,1/18/2013,1,0,0,53,0,0,0,2013,1,18,4,18,3,1,0
971,1/18/2013,1,0,0,54,0,2890.448,0,2013,1,18,4,18,3,1,0
972,1/19/2013,1,0,0,1,0,5895.146,0,2013,1,19,5,19,3,1,1
973,1/19/2013,1,0,0,2,0,8905.371,0,2013,1,19,5,19,3,1,1
974,1/19/2013,1,0,0,3,0,20455.317,0,2013,1,19,5,19,3,1,1
975,1/19/2013,1,0,0,4,0,8748.974978,0,2013,1,19,5,19,3,1,1
976,1/19/2013,1,0,0,5,0,7034.429,0,2013,1,19,5,19,3,1,1
